order_id,order_placement_date,customer_id,product_id,order_qty,agreed_delivery_date,actual_delivery_date,delivery_qty,In Full,On Time,On Time In Full
FMY510303103,9-May-22,789303,25891103,357,5/10/2022,5/10/2022,357,1,1,1
FMY512303503,9-May-22,789303,25891103,437,5/12/2022,5/12/2022,437,1,1,1
FMY511621403,9-May-22,789621,25891103,307,5/11/2022,5/11/2022,307,1,1,1
FMY512621503,9-May-22,789621,25891103,359,5/12/2022,5/12/2022,323,0,1,0
FMY510402103,9-May-22,789402,25891103,376,5/10/2022,5/12/2022,376,1,0,1
FMY512121103,9-May-22,789121,25891103,355,5/12/2022,5/14/2022,355,1,0,1
FMY510221302,9-May-22,789221,25891103,313,5/10/2022,5/10/2022,313,1,1,1
FMY510503601,9-May-22,789503,25891103,411,5/10/2022,5/10/2022,411,1,1,1
FMY512503301,9-May-22,789503,25891103,346,5/12/2022,5/12/2022,346,1,1,1
FMY511220103,9-May-22,789220,25891103,380,5/11/2022,5/10/2022,380,1,1,1
FMY512220303,9-May-22,789220,25891103,463,5/12/2022,5/12/2022,463,1,1,1
FMY512401103,9-May-22,789401,25891103,346,5/12/2022,5/13/2022,346,1,0,1
FMY512301501,9-May-22,789301,25891103,360,5/12/2022,5/12/2022,360,1,1,1
FMY511902103,9-May-22,789902,25891103,300,5/11/2022,5/12/2022,270,0,0,0
FMY511103502,9-May-22,789103,25891103,344,5/11/2022,5/11/2022,310,0,1,0
FMY510102403,9-May-22,789102,25891103,452,5/10/2022,5/10/2022,407,0,1,0
FMY512721103,9-May-22,789721,25891103,343,5/12/2022,5/15/2022,343,1,0,1
FMY511420601,9-May-22,789420,25891103,444,5/11/2022,5/14/2022,444,1,0,1
FMY511422301,9-May-22,789422,25891103,306,5/11/2022,5/12/2022,245,0,0,0
FMY511221601,9-May-22,789221,25891601,128,5/11/2022,5/13/2022,128,1,0,1
FMY510703601,9-May-22,789703,25891601,65,5/10/2022,5/10/2022,65,1,1,1
FMY512702601,9-May-22,789702,25891601,104,5/12/2022,5/14/2022,99,0,0,0
FMY510520601,9-May-22,789520,25891601,133,5/10/2022,5/9/2022,126,0,1,0
FMY512902601,9-May-22,789902,25891601,139,5/12/2022,5/12/2022,139,1,1,1
FMY511303602,9-May-22,789303,25891601,98,5/11/2022,5/11/2022,88,0,1,0
FMY511121601,9-May-22,789121,25891601,54,5/11/2022,5/10/2022,54,1,1,1
FMY510503601,9-May-22,789503,25891601,127,5/10/2022,5/10/2022,121,0,1,0
FMY512603601,9-May-22,789603,25891601,165,5/12/2022,5/12/2022,165,1,1,1
FMY511301601,9-May-22,789301,25891601,84,5/11/2022,5/11/2022,76,0,1,0
FMY510321601,9-May-22,789321,25891601,106,5/10/2022,5/10/2022,106,1,1,1
FMY510203601,9-May-22,789203,25891601,77,5/10/2022,5/11/2022,77,1,0,1
FMY510501601,9-May-22,789501,25891601,160,5/10/2022,5/10/2022,160,1,1,1
FMY511420601,9-May-22,789420,25891601,144,5/11/2022,5/14/2022,144,1,0,1
FMY511501602,9-May-22,789501,25891601,120,5/11/2022,5/11/2022,120,1,1,1
FMY510103402,9-May-22,789103,25891402,351,5/10/2022,5/10/2022,316,0,1,0
FMY511103402,9-May-22,789103,25891402,464,5/11/2022,5/12/2022,441,0,0,0
FMY511501602,9-May-22,789501,25891402,499,5/11/2022,5/11/2022,474,0,1,0
FMY511420503,9-May-22,789420,25891402,432,5/11/2022,5/11/2022,346,0,1,0
FMY512303402,9-May-22,789303,25891402,322,5/12/2022,5/13/2022,322,1,0,1
FMY510703601,9-May-22,789703,25891402,374,5/10/2022,5/10/2022,374,1,1,1
FMY512703402,9-May-22,789703,25891402,387,5/12/2022,5/11/2022,387,1,1,1
FMY510601402,9-May-22,789601,25891402,203,5/10/2022,5/11/2022,162,0,0,0
FMY511503602,9-May-22,789503,25891402,447,5/11/2022,5/11/2022,447,1,1,1
FMY510422402,9-May-22,789422,25891402,431,5/10/2022,5/13/2022,345,0,0,0
FMY512422602,9-May-22,789422,25891402,443,5/12/2022,5/13/2022,421,0,0,0
FMY510902402,9-May-22,789902,25891402,271,5/10/2022,5/10/2022,271,1,1,1
FMY511101502,9-May-22,789101,25891402,241,5/11/2022,5/11/2022,241,1,1,1
FMY511122602,9-May-22,789122,25891402,289,5/11/2022,5/14/2022,275,0,0,0
FMY512621503,9-May-22,789621,25891402,254,5/12/2022,5/12/2022,254,1,1,1
FMY510702402,9-May-22,789702,25891402,321,5/10/2022,5/13/2022,257,0,0,0
FMY511702402,9-May-22,789702,25891402,444,5/11/2022,5/12/2022,422,0,0,0
FMY510421402,9-May-22,789421,25891402,246,5/10/2022,5/11/2022,246,1,0,1
FMY510102403,9-May-22,789102,25891402,485,5/10/2022,5/10/2022,485,1,1,1
FMY510202503,9-May-22,789202,25891402,364,5/10/2022,5/10/2022,364,1,1,1
FMY512202402,9-May-22,789202,25891402,217,5/12/2022,5/12/2022,217,1,1,1
FMY512301201,9-May-22,789301,25891201,331,5/12/2022,5/13/2022,331,1,0,1
FMY510420603,9-May-22,789420,25891201,286,5/10/2022,5/11/2022,286,1,0,1
FMY512420201,9-May-22,789420,25891201,420,5/12/2022,5/13/2022,420,1,0,1
FMY510521603,9-May-22,789521,25891201,451,5/10/2022,5/12/2022,451,1,0,1
FMY510402201,9-May-22,789402,25891201,175,5/10/2022,5/11/2022,175,1,0,1
FMY511402201,9-May-22,789402,25891201,298,5/11/2022,5/11/2022,298,1,1,1
FMY510202201,9-May-22,789202,25891201,204,5/10/2022,5/12/2022,184,0,0,0
FMY512321602,9-May-22,789321,25891201,160,5/12/2022,5/12/2022,160,1,1,1
FMY512422503,9-May-22,789422,25891201,346,5/12/2022,5/14/2022,346,1,0,1
FMY512201501,9-May-22,789201,25891201,439,5/12/2022,5/12/2022,439,1,1,1
FMY511522403,9-May-22,789522,25891201,396,5/11/2022,5/12/2022,376,0,0,0
FMY510622503,9-May-22,789622,25891201,421,5/10/2022,5/10/2022,421,1,1,1
FMY512101201,9-May-22,789101,25891201,257,5/12/2022,5/13/2022,257,1,0,1
FMY511422501,9-May-22,789422,25891501,243,5/11/2022,5/13/2022,243,1,0,1
FMY511501501,9-May-22,789501,25891501,238,5/11/2022,5/13/2022,238,1,0,1
FMY510721603,9-May-22,789721,25891501,168,5/10/2022,5/10/2022,168,1,1,1
FMY512721501,9-May-22,789721,25891501,228,5/12/2022,5/12/2022,228,1,1,1
FMY511902602,9-May-22,789902,25891501,159,5/11/2022,5/11/2022,159,1,1,1
FMY510702501,9-May-22,789702,25891501,117,5/10/2022,5/10/2022,105,0,1,0
FMY511702502,9-May-22,789702,25891501,139,5/11/2022,5/11/2022,139,1,1,1
FMY512702603,9-May-22,789702,25891501,216,5/12/2022,5/12/2022,205,0,1,0
FMY512201501,9-May-22,789201,25891501,198,5/12/2022,5/12/2022,188,0,1,0
FMY512121501,9-May-22,789121,25891501,100,5/12/2022,5/13/2022,100,1,0,1
FMY511303602,9-May-22,789303,25891501,165,5/11/2022,5/11/2022,165,1,1,1
FMY511521501,9-May-22,789521,25891501,218,5/11/2022,5/11/2022,218,1,1,1
FMY511421503,9-May-22,789421,25891501,215,5/11/2022,5/13/2022,204,0,0,0
FMY511220602,9-May-22,789220,25891501,220,5/11/2022,5/11/2022,220,1,1,1
FMY512622501,9-May-22,789622,25891501,119,5/12/2022,5/14/2022,119,1,0,1
FMY512301501,9-May-22,789301,25891501,100,5/12/2022,5/12/2022,95,0,1,0
FMY510503602,9-May-22,789503,25891602,157,5/10/2022,5/12/2022,157,1,0,1
FMY511503602,9-May-22,789503,25891602,162,5/11/2022,5/11/2022,162,1,1,1
FMY510301602,9-May-22,789301,25891602,145,5/10/2022,5/10/2022,145,1,1,1
FMY511303602,9-May-22,789303,25891602,127,5/11/2022,5/11/2022,127,1,1,1
FMY510102602,9-May-22,789102,25891602,57,5/10/2022,5/12/2022,57,1,0,1
FMY511102602,9-May-22,789102,25891602,104,5/11/2022,5/11/2022,94,0,1,0
FMY510720602,9-May-22,789720,25891602,121,5/10/2022,5/11/2022,121,1,0,1
FMY512321602,9-May-22,789321,25891602,185,5/12/2022,5/12/2022,185,1,1,1
FMY511221602,9-May-22,789221,25891602,114,5/11/2022,5/11/2022,114,1,1,1
FMY510320602,9-May-22,789320,25891602,86,5/10/2022,5/11/2022,86,1,0,1
FMY511522602,9-May-22,789522,25891602,140,5/11/2022,5/11/2022,140,1,1,1
FMY510622602,9-May-22,789622,25891602,128,5/10/2022,5/9/2022,115,0,1,0
FMY511902602,9-May-22,789902,25891602,126,5/11/2022,5/11/2022,126,1,1,1
FMY511220602,9-May-22,789220,25891602,89,5/11/2022,5/11/2022,89,1,1,1
FMY511603602,9-May-22,789603,25891602,68,5/11/2022,5/13/2022,68,1,0,1
FMY511501602,9-May-22,789501,25891602,82,5/11/2022,5/11/2022,82,1,1,1
FMY512501602,9-May-22,789501,25891602,183,5/12/2022,5/12/2022,183,1,1,1
FMY511122602,9-May-22,789122,25891602,152,5/11/2022,5/14/2022,144,0,0,0
FMY512422602,9-May-22,789422,25891602,142,5/12/2022,5/13/2022,142,1,0,1
FMY510902402,9-May-22,789902,25891101,495,5/10/2022,5/10/2022,495,1,1,1
FMY511902602,9-May-22,789902,25891101,469,5/11/2022,5/11/2022,446,0,1,0
FMY510421101,9-May-22,789421,25891101,349,5/10/2022,5/12/2022,332,0,0,0
FMY511421101,9-May-22,789421,25891101,333,5/11/2022,5/10/2022,333,1,1,1
FMY511621403,9-May-22,789621,25891101,389,5/11/2022,5/11/2022,389,1,1,1
FMY511403603,9-May-22,789403,25891101,421,5/11/2022,5/11/2022,379,0,1,0
FMY512401502,9-May-22,789401,25891101,314,5/12/2022,5/12/2022,314,1,1,1
FMY510503601,9-May-22,789503,25891101,383,5/10/2022,5/10/2022,383,1,1,1
FMY512301501,9-May-22,789301,25891101,459,5/12/2022,5/12/2022,413,0,1,0
FMY511622202,9-May-22,789622,25891101,487,5/11/2022,5/12/2022,487,1,0,1
FMY510520101,9-May-22,789520,25891101,441,5/10/2022,5/13/2022,397,0,0,0
FMY510422403,9-May-22,789422,25891101,450,5/10/2022,5/11/2022,450,1,0,1
FMY512422503,9-May-22,789422,25891101,474,5/12/2022,5/14/2022,474,1,0,1
FMY511402101,9-May-22,789402,25891101,436,5/11/2022,5/10/2022,436,1,1,1
FMY511603401,9-May-22,789603,25891401,217,5/11/2022,5/12/2022,195,0,0,0
FMY510621401,9-May-22,789621,25891401,274,5/10/2022,5/10/2022,274,1,1,1
FMY511622502,9-May-22,789622,25891401,210,5/11/2022,5/11/2022,210,1,1,1
FMY512102401,9-May-22,789102,25891401,394,5/12/2022,5/12/2022,355,0,1,0
FMY510503503,9-May-22,789503,25891401,424,5/10/2022,5/11/2022,403,0,0,0
FMY512320603,9-May-22,789320,25891401,470,5/12/2022,5/12/2022,470,1,1,1
FMY511903502,9-May-22,789903,25891401,289,5/11/2022,5/11/2022,260,0,1,0
FMY510702501,9-May-22,789702,25891401,422,5/10/2022,5/10/2022,401,0,1,0
FMY511703502,9-May-22,789703,25891401,340,5/11/2022,5/11/2022,340,1,1,1
FMY511422501,9-May-22,789422,25891401,221,5/11/2022,5/13/2022,221,1,0,1
FMY511401401,9-May-22,789401,25891401,258,5/11/2022,5/11/2022,258,1,1,1
FMY512401502,9-May-22,789401,25891401,249,5/12/2022,5/12/2022,249,1,1,1
FMY510103402,9-May-22,789103,25891401,432,5/10/2022,5/10/2022,410,0,1,0
FMY512103401,9-May-22,789103,25891401,407,5/12/2022,5/11/2022,387,0,1,0
FMY512520603,9-May-22,789520,25891603,90,5/12/2022,5/12/2022,81,0,1,0
FMY510320603,9-May-22,789320,25891603,196,5/10/2022,5/10/2022,157,0,1,0
FMY511320603,9-May-22,789320,25891603,168,5/11/2022,5/11/2022,168,1,1,1
FMY512320603,9-May-22,789320,25891603,71,5/12/2022,5/12/2022,71,1,1,1
FMY510403603,9-May-22,789403,25891603,111,5/10/2022,5/10/2022,111,1,1,1
FMY511403603,9-May-22,789403,25891603,92,5/11/2022,5/11/2022,92,1,1,1
FMY510420603,9-May-22,789420,25891603,163,5/10/2022,5/11/2022,130,0,0,0
FMY511522603,9-May-22,789522,25891603,128,5/11/2022,5/13/2022,122,0,0,0
FMY510521603,9-May-22,789521,25891603,116,5/10/2022,5/12/2022,116,1,0,1
FMY511421603,9-May-22,789421,25891603,69,5/11/2022,5/11/2022,69,1,1,1
FMY510702603,9-May-22,789702,25891603,66,5/10/2022,5/11/2022,63,0,0,0
FMY512702603,9-May-22,789702,25891603,64,5/12/2022,5/12/2022,61,0,1,0
FMY511601603,9-May-22,789601,25891603,191,5/11/2022,5/11/2022,181,0,1,0
FMY510721603,9-May-22,789721,25891603,85,5/10/2022,5/10/2022,77,0,1,0
FMY511721603,9-May-22,789721,25891603,60,5/11/2022,5/11/2022,60,1,1,1
FMY511102602,9-May-22,789102,25891202,334,5/11/2022,5/11/2022,334,1,1,1
FMY512102401,9-May-22,789102,25891202,117,5/12/2022,5/12/2022,117,1,1,1
FMY511622202,9-May-22,789622,25891202,301,5/11/2022,5/12/2022,301,1,0,1
FMY510122202,9-May-22,789122,25891202,425,5/10/2022,5/12/2022,340,0,0,0
FMY512122202,9-May-22,789122,25891202,409,5/12/2022,5/12/2022,409,1,1,1
FMY511320603,9-May-22,789320,25891202,140,5/11/2022,5/11/2022,140,1,1,1
FMY510301602,9-May-22,789301,25891202,226,5/10/2022,5/10/2022,226,1,1,1
FMY512422503,9-May-22,789422,25891202,405,5/12/2022,5/14/2022,405,1,0,1
FMY512303202,9-May-22,789303,25891202,409,5/12/2022,5/11/2022,409,1,1,1
FMY512421403,9-May-22,789421,25891202,127,5/12/2022,5/12/2022,121,0,1,0
FMY510401202,9-May-22,789401,25891202,230,5/10/2022,5/10/2022,207,0,1,0
FMY511401401,9-May-22,789401,25891202,469,5/11/2022,5/11/2022,469,1,1,1
FMY512401202,9-May-22,789401,25891202,470,5/12/2022,5/14/2022,446,0,0,0
FMY511503202,9-May-22,789503,25891202,254,5/11/2022,5/13/2022,254,1,0,1
FMY512503301,9-May-22,789503,25891202,168,5/12/2022,5/12/2022,168,1,1,1
FMY512603601,9-May-22,789603,25891202,349,5/12/2022,5/12/2022,314,0,1,0
FMY512201501,9-May-22,789201,25891202,430,5/12/2022,5/12/2022,430,1,1,1
FMY511521202,9-May-22,789521,25891202,210,5/11/2022,5/13/2022,210,1,0,1
FMY512720302,9-May-22,789720,25891202,112,5/12/2022,5/12/2022,112,1,1,1
FMY511202202,9-May-22,789202,25891202,401,5/11/2022,5/11/2022,401,1,1,1
FMY510203502,9-May-22,789203,25891202,235,5/10/2022,5/10/2022,211,0,1,0
FMY512203303,9-May-22,789203,25891303,29,5/12/2022,5/12/2022,26,0,1,0
FMY510201503,9-May-22,789201,25891303,83,5/10/2022,5/10/2022,83,1,1,1
FMY511301601,9-May-22,789301,25891303,52,5/11/2022,5/11/2022,52,1,1,1
FMY511703502,9-May-22,789703,25891303,66,5/11/2022,5/11/2022,66,1,1,1
FMY511622502,9-May-22,789622,25891303,30,5/11/2022,5/11/2022,30,1,1,1
FMY511320603,9-May-22,789320,25891303,25,5/11/2022,5/11/2022,25,1,1,1
FMY510503601,9-May-22,789503,25891303,99,5/10/2022,5/10/2022,99,1,1,1
FMY511503602,9-May-22,789503,25891303,94,5/11/2022,5/11/2022,94,1,1,1
FMY510121303,9-May-22,789121,25891303,62,5/10/2022,5/11/2022,62,1,0,1
FMY512220303,9-May-22,789220,25891303,53,5/12/2022,5/12/2022,50,0,1,0
FMY511621403,9-May-22,789621,25891303,84,5/11/2022,5/11/2022,84,1,1,1
FMY512621503,9-May-22,789621,25891303,55,5/12/2022,5/12/2022,49,0,1,0
FMY511103602,10-May-22,789103,25891203,457,5/11/2022,5/11/2022,457,1,1,1
FMY511603601,10-May-22,789603,25891203,385,5/11/2022,5/11/2022,385,1,1,1
FMY513603602,10-May-22,789603,25891203,467,5/13/2022,5/13/2022,467,1,1,1
FMY511422203,10-May-22,789422,25891203,402,5/11/2022,5/12/2022,402,1,0,1
FMY512703303,10-May-22,789703,25891203,264,5/12/2022,5/12/2022,264,1,1,1
FMY511522203,10-May-22,789522,25891203,356,5/11/2022,5/12/2022,320,0,0,0
FMY511403203,10-May-22,789403,25891203,230,5/11/2022,5/11/2022,230,1,1,1
FMY511202503,10-May-22,789202,25891203,102,5/11/2022,5/11/2022,102,1,1,1
FMY512202403,10-May-22,789202,25891203,342,5/12/2022,5/12/2022,342,1,1,1
FMY511303401,10-May-22,789303,25891203,343,5/11/2022,5/11/2022,343,1,1,1
FMY512121203,10-May-22,789121,25891203,142,5/12/2022,5/11/2022,142,1,1,1
FMY513121602,10-May-22,789121,25891203,101,5/13/2022,5/16/2022,101,1,0,1
FMY512221203,10-May-22,789221,25891203,178,5/12/2022,5/13/2022,178,1,0,1
FMY513321203,10-May-22,789321,25891203,377,5/13/2022,5/13/2022,358,0,1,0
FMY511702603,10-May-22,789702,25891203,410,5/11/2022,5/11/2022,390,0,1,0
FMY512520203,10-May-22,789520,25891203,110,5/12/2022,5/15/2022,104,0,0,0
FMY513621203,10-May-22,789621,25891203,251,5/13/2022,5/12/2022,251,1,1,1
FMY511702603,10-May-22,789702,25891302,97,5/11/2022,5/11/2022,97,1,1,1
FMY513702503,10-May-22,789702,25891302,84,5/13/2022,5/13/2022,76,0,1,0
FMY512622403,10-May-22,789622,25891302,21,5/12/2022,5/12/2022,21,1,1,1
FMY511320302,10-May-22,789320,25891302,29,5/11/2022,5/11/2022,29,1,1,1
FMY511721302,10-May-22,789721,25891302,77,5/11/2022,5/12/2022,69,0,0,0
FMY513621402,10-May-22,789621,25891302,73,5/13/2022,5/13/2022,73,1,1,1
FMY513421302,10-May-22,789421,25891302,95,5/13/2022,5/14/2022,95,1,0,1
FMY513201302,10-May-22,789201,25891302,21,5/13/2022,5/15/2022,21,1,0,1
FMY512122502,10-May-22,789122,25891302,54,5/12/2022,5/12/2022,54,1,1,1
FMY511521302,10-May-22,789521,25891302,81,5/11/2022,5/12/2022,81,1,0,1
FMY512103503,10-May-22,789103,25891302,50,5/12/2022,5/12/2022,40,0,1,0
FMY511720303,10-May-22,789720,25891302,29,5/11/2022,5/10/2022,26,0,1,0
FMY511703302,10-May-22,789703,25891302,96,5/11/2022,5/11/2022,96,1,1,1
FMY511601503,10-May-22,789601,25891302,34,5/11/2022,5/11/2022,32,0,1,0
FMY513301303,10-May-22,789301,25891302,79,5/13/2022,5/13/2022,79,1,1,1
FMY511420301,10-May-22,789420,25891301,90,5/11/2022,5/12/2022,86,0,0,0
FMY513420301,10-May-22,789420,25891301,65,5/13/2022,5/14/2022,62,0,0,0
FMY511320302,10-May-22,789320,25891301,33,5/11/2022,5/11/2022,33,1,1,1
FMY512320502,10-May-22,789320,25891301,95,5/12/2022,5/12/2022,85,0,1,0
FMY513421301,10-May-22,789421,25891301,97,5/13/2022,5/13/2022,92,0,1,0
FMY513720301,10-May-22,789720,25891301,22,5/13/2022,5/12/2022,22,1,1,1
FMY511121301,10-May-22,789121,25891301,76,5/11/2022,5/12/2022,76,1,0,1
FMY512121301,10-May-22,789121,25891301,27,5/12/2022,5/12/2022,24,0,1,0
FMY513121301,10-May-22,789121,25891301,96,5/13/2022,5/15/2022,96,1,0,1
FMY511521301,10-May-22,789521,25891301,75,5/11/2022,5/13/2022,75,1,0,1
FMY512521301,10-May-22,789521,25891301,65,5/12/2022,5/12/2022,65,1,1,1
FMY512202403,10-May-22,789202,25891301,80,5/12/2022,5/12/2022,80,1,1,1
FMY513202301,10-May-22,789202,25891301,61,5/13/2022,5/13/2022,61,1,1,1
FMY511621301,10-May-22,789621,25891301,70,5/11/2022,5/10/2022,70,1,1,1
FMY513520301,10-May-22,789520,25891301,74,5/13/2022,5/15/2022,74,1,0,1
FMY512301301,10-May-22,789301,25891301,21,5/12/2022,5/12/2022,20,0,1,0
FMY512220601,10-May-22,789220,25891301,93,5/12/2022,5/12/2022,93,1,1,1
FMY513422303,10-May-22,789422,25891301,46,5/13/2022,5/16/2022,46,1,0,1
FMY513401402,10-May-22,789401,25891301,85,5/13/2022,5/13/2022,85,1,1,1
FMY511303401,10-May-22,789303,25891102,404,5/11/2022,5/11/2022,404,1,1,1
FMY511401601,10-May-22,789401,25891102,434,5/11/2022,5/11/2022,434,1,1,1
FMY513401102,10-May-22,789401,25891102,414,5/13/2022,5/15/2022,393,0,0,0
FMY512221102,10-May-22,789221,25891102,334,5/12/2022,5/12/2022,334,1,1,1
FMY511521302,10-May-22,789521,25891102,479,5/11/2022,5/12/2022,479,1,0,1
FMY512521102,10-May-22,789521,25891102,460,5/12/2022,5/15/2022,414,0,0,0
FMY512622403,10-May-22,789622,25891102,373,5/12/2022,5/12/2022,373,1,1,1
FMY512121102,10-May-22,789121,25891102,478,5/12/2022,5/14/2022,478,1,0,1
FMY513121102,10-May-22,789121,25891102,379,5/13/2022,5/14/2022,379,1,0,1
FMY511503601,10-May-22,789503,25891102,377,5/11/2022,5/11/2022,377,1,1,1
FMY512720102,10-May-22,789720,25891102,449,5/12/2022,5/15/2022,449,1,0,1
FMY512320502,10-May-22,789320,25891102,376,5/12/2022,5/12/2022,376,1,1,1
FMY513903102,10-May-22,789903,25891102,453,5/13/2022,5/16/2022,430,0,0,0
FMY511420102,10-May-22,789420,25891102,359,5/11/2022,5/14/2022,359,1,0,1
FMY511220603,10-May-22,789220,25891102,368,5/11/2022,5/11/2022,368,1,1,1
FMY512101501,10-May-22,789101,25891102,405,5/12/2022,5/12/2022,405,1,1,1
FMY512201102,10-May-22,789201,25891102,337,5/12/2022,5/12/2022,337,1,1,1
FMY511102603,10-May-22,789102,25891102,315,5/11/2022,5/11/2022,315,1,1,1
FMY512102403,10-May-22,789102,25891102,300,5/12/2022,5/12/2022,240,0,1,0
FMY511122501,10-May-22,789122,25891102,427,5/11/2022,5/13/2022,384,0,0,0
FMY513122503,10-May-22,789122,25891102,351,5/13/2022,5/14/2022,351,1,0,1
FMY512603102,10-May-22,789603,25891102,367,5/12/2022,5/14/2022,349,0,0,0
FMY512203102,10-May-22,789203,25891102,424,5/12/2022,5/11/2022,424,1,1,1
FMY513102602,10-May-22,789102,25891502,116,5/13/2022,5/13/2022,116,1,1,1
FMY512122502,10-May-22,789122,25891502,129,5/12/2022,5/12/2022,103,0,1,0
FMY513622602,10-May-22,789622,25891502,247,5/13/2022,5/13/2022,247,1,1,1
FMY512420502,10-May-22,789420,25891502,172,5/12/2022,5/15/2022,172,1,0,1
FMY512320502,10-May-22,789320,25891502,249,5/12/2022,5/12/2022,249,1,1,1
FMY511203502,10-May-22,789203,25891502,170,5/11/2022,5/11/2022,170,1,1,1
FMY511202503,10-May-22,789202,25891502,129,5/11/2022,5/11/2022,129,1,1,1
FMY511902503,10-May-22,789902,25891502,123,5/11/2022,5/11/2022,123,1,1,1
FMY513503503,10-May-22,789503,25891502,205,5/13/2022,5/13/2022,195,0,1,0
FMY511422603,10-May-22,789422,25891502,235,5/11/2022,5/13/2022,235,1,0,1
FMY511401601,10-May-22,789401,25891502,137,5/11/2022,5/11/2022,130,0,1,0
FMY511721502,10-May-22,789721,25891502,157,5/11/2022,5/11/2022,126,0,1,0
FMY513221602,10-May-22,789221,25891502,250,5/13/2022,5/13/2022,250,1,1,1
FMY511402502,10-May-22,789402,25891502,151,5/11/2022,5/11/2022,151,1,1,1
FMY512402502,10-May-22,789402,25891502,224,5/12/2022,5/12/2022,224,1,1,1
FMY512501502,10-May-22,789501,25891502,202,5/12/2022,5/11/2022,162,0,1,0
FMY512522502,10-May-22,789522,25891502,153,5/12/2022,5/13/2022,153,1,0,1
FMY512403501,10-May-22,789403,25891403,436,5/12/2022,5/12/2022,436,1,1,1
FMY511903501,10-May-22,789903,25891403,334,5/11/2022,5/11/2022,334,1,1,1
FMY512903602,10-May-22,789903,25891403,321,5/12/2022,5/12/2022,305,0,1,0
FMY513903403,10-May-22,789903,25891403,346,5/13/2022,5/13/2022,346,1,1,1
FMY513501602,10-May-22,789501,25891403,367,5/13/2022,5/13/2022,367,1,1,1
FMY512420403,10-May-22,789420,25891403,371,5/12/2022,5/11/2022,371,1,1,1
FMY511201601,10-May-22,789201,25891403,411,5/11/2022,5/11/2022,411,1,1,1
FMY513201503,10-May-22,789201,25891403,385,5/13/2022,5/13/2022,385,1,1,1
FMY512902602,10-May-22,789902,25891403,210,5/12/2022,5/12/2022,200,0,1,0
FMY511503601,10-May-22,789503,25891403,494,5/11/2022,5/11/2022,395,0,1,0
FMY513503403,10-May-22,789503,25891403,324,5/13/2022,5/12/2022,259,0,1,0
FMY513122403,10-May-22,789122,25891403,294,5/13/2022,5/15/2022,294,1,0,1
FMY512102403,10-May-22,789102,25891403,364,5/12/2022,5/12/2022,364,1,1,1
FMY511101403,10-May-22,789101,25891403,277,5/11/2022,5/11/2022,277,1,1,1
FMY512202403,10-May-22,789202,25891403,236,5/12/2022,5/12/2022,224,0,1,0
FMY513720403,10-May-22,789720,25891403,444,5/13/2022,5/13/2022,444,1,1,1
FMY513303403,10-May-22,789303,25891403,459,5/13/2022,5/13/2022,459,1,1,1
FMY513601602,10-May-22,789601,25891403,391,5/13/2022,5/13/2022,371,0,1,0
FMY512622403,10-May-22,789622,25891403,483,5/12/2022,5/12/2022,483,1,1,1
FMY511503601,10-May-22,789503,25891503,178,5/11/2022,5/11/2022,169,0,1,0
FMY512503603,10-May-22,789503,25891503,197,5/12/2022,5/12/2022,158,0,1,0
FMY513503503,10-May-22,789503,25891503,121,5/13/2022,5/13/2022,121,1,1,1
FMY513220603,10-May-22,789220,25891503,186,5/13/2022,5/13/2022,177,0,1,0
FMY513221602,10-May-22,789221,25891503,211,5/13/2022,5/13/2022,200,0,1,0
FMY511103602,10-May-22,789103,25891503,145,5/11/2022,5/11/2022,116,0,1,0
FMY512103503,10-May-22,789103,25891503,186,5/12/2022,5/12/2022,177,0,1,0
FMY511902503,10-May-22,789902,25891503,180,5/11/2022,5/11/2022,144,0,1,0
FMY512902503,10-May-22,789902,25891503,123,5/12/2022,5/14/2022,111,0,0,0
FMY511201601,10-May-22,789201,25891503,152,5/11/2022,5/11/2022,152,1,1,1
FMY513201503,10-May-22,789201,25891503,185,5/13/2022,5/13/2022,176,0,1,0
FMY512501503,10-May-22,789501,25891503,221,5/12/2022,5/13/2022,210,0,0,0
FMY512520503,10-May-22,789520,25891503,105,5/12/2022,5/14/2022,105,1,0,1
FMY511202503,10-May-22,789202,25891503,120,5/11/2022,5/11/2022,120,1,1,1
FMY511301602,10-May-22,789301,25891503,227,5/11/2022,5/11/2022,204,0,1,0
FMY511101503,10-May-22,789101,25891503,183,5/11/2022,5/14/2022,183,1,0,1
FMY513122503,10-May-22,789122,25891503,154,5/13/2022,5/14/2022,123,0,0,0
FMY511601503,10-May-22,789601,25891503,178,5/11/2022,5/11/2022,169,0,1,0
FMY512601503,10-May-22,789601,25891503,115,5/12/2022,5/11/2022,92,0,1,0
FMY513702503,10-May-22,789702,25891503,166,5/13/2022,5/13/2022,149,0,1,0
FMY512403501,10-May-22,789403,25891103,428,5/12/2022,5/12/2022,428,1,1,1
FMY513403201,10-May-22,789403,25891103,365,5/13/2022,5/13/2022,365,1,1,1
FMY511703302,10-May-22,789703,25891103,324,5/11/2022,5/11/2022,324,1,1,1
FMY512402502,10-May-22,789402,25891103,497,5/12/2022,5/12/2022,497,1,1,1
FMY511221103,10-May-22,789221,25891103,341,5/11/2022,5/11/2022,341,1,1,1
